,user_id,book_id,is_read,rating,is_reviewed
2755296,227616,1368,0,0,0
2755515,213292,21293,0,0,0
2755760,135545,423,1,3,0
2755768,294578,288848,1,4,0
2755963,427361,349474,0,0,0
2756319,126780,1508,1,3,0
2756486,392263,14067,0,0,0
2757013,636323,1368,1,5,0
2757405,5475,1368,1,0,0
2757407,5475,1508,0,0,0
2757902,404739,19534,1,4,0
2757954,147178,14067,1,3,0
2758117,317028,1368,0,0,0
2758227,297079,1508,1,5,0
2759387,352513,14067,0,0,0
2759415,685128,1508,1,4,0
2760931,524423,21293,1,3,0
2761997,471821,346280,1,0,0
2762388,313448,36258,1,5,0
2762935,299737,19534,1,3,0
2763973,232170,151390,1,2,0
2766451,298561,18805,0,0,0
2767033,49021,17720,1,3,0
2767613,84695,602444,1,3,0
2768300,285483,22208,0,0,0
2768635,209912,655833,0,0,0
2769142,757962,1508,1,5,1
2769309,277547,51104,0,0,0
2769875,13594,14812,1,4,0
2769921,124289,37264,0,0,0
2770357,255489,1368,1,4,1
2770885,349575,4422,1,0,0
2772700,401316,14063,1,3,0
2773678,533051,14063,1,5,0
2775426,290969,105077,1,3,0
2775619,74556,62399,0,0,0
2775648,58889,423,0,0,0
2775675,255483,17720,0,0,0
2775770,257299,1508,0,0,0
2775877,748515,62399,0,0,0
2776344,250710,1508,0,0,0
2776430,323241,19534,1,5,0
2776814,5519,175242,1,3,0
2777664,87709,1368,1,0,0
2778192,268867,423,1,4,0
2778296,409964,58024,0,0,0
2780177,381734,1368,1,5,0
2780393,108316,36258,0,0,0
2780519,395488,1368,0,0,0
2781102,387352,423,1,4,0
2781350,310778,79589,0,0,0
2781871,214581,1368,1,4,1
2781908,18539,79589,1,5,0
2782050,45181,1368,1,4,0
2782259,771297,1368,0,0,0
2782689,36774,21293,1,0,0
2783208,237751,1368,0,0,0
2783480,139190,1763383,0,0,0
2783729,540596,14067,1,0,0
2783787,140473,5338,1,5,0
2784086,32272,162186,1,5,0
2784681,20536,423,0,0,0
2784730,106589,664666,0,0,0
2784815,91255,59854,0,0,0
2785282,371921,22465,0,0,0
2785511,397202,47766,0,0,0
2785614,126400,14063,1,4,0
2786020,380302,423,1,4,0
2786375,162857,1368,1,4,0
2786411,205204,37264,0,0,0
2788944,370757,39798,0,0,0
2789442,5542,16204,0,0,0
2790224,156081,14067,1,4,0
2790439,514770,144204,0,0,0
2790556,202900,59854,0,0,0
2790950,364370,136981,0,0,0
2791164,142351,423,0,0,0
2792070,280911,1368,0,0,0
2792369,428120,79727,0,0,0
2792815,57803,1517893,1,4,1
2793222,384962,423,0,0,0
2793300,242609,51104,0,0,0
2793405,137952,14067,0,0,0
2794654,166712,1508,1,5,0
2795088,807269,1508,1,5,0
2795482,175138,1368,1,5,0
2796313,207453,38116,1,5,1
2797261,238722,74534,1,3,0
2797284,571058,58028,0,0,0
2797444,113005,14812,1,3,1
2797635,98695,64582,0,0,0
2798097,218550,16204,1,4,0
2798247,222787,1368,0,0,0
2798303,44796,423,1,3,0
2798513,323304,1368,0,0,0
2799386,141342,68512,0,0,0
2799709,81707,27342,0,0,0
2799879,139375,18805,0,0,0
2799961,268181,1368,1,4,0
2800879,38707,11219,0,0,0
2801054,177344,1368,1,4,0
2801241,119660,243804,0,0,0
2801308,32382,19534,1,5,0
2801633,81879,212328,0,0,0
2802034,152552,47620,1,5,0
2802117,212117,17125,0,0,0
2802272,201424,1368,0,0,0
2803335,150642,100287,1,4,0
2803454,257684,16204,0,0,0
2803809,201237,423,1,4,0
2803819,242121,15719,0,0,0
2803926,599863,423,1,5,0
2804205,65740,14067,1,4,0
2804603,299610,423,1,5,0
2804666,322024,47766,0,0,0
2804730,54498,14067,0,0,0
2805096,408658,423,1,4,0
2805248,55903,1368,0,0,0
2805318,49905,18805,0,0,0
2805755,763467,14067,1,5,0
2806010,112388,1368,1,3,0
2806389,48650,17720,0,0,0
2806545,273310,36258,0,0,0
2807023,361445,689326,0,0,0
2807103,431663,22465,1,5,0
2807242,90932,23012,0,0,0
2807377,53712,59854,0,0,0
2808427,122120,15719,0,0,0
2808603,158317,1508,0,0,0
2809332,338775,51600,1,2,0
2809665,305178,560868,0,0,0
2809672,382044,735510,1,4,0
2809743,319310,423,1,5,0
2809931,47930,1368,0,0,0
2810308,227364,1368,0,0,0
2810353,491214,1368,1,5,0
2810404,237338,1368,0,0,0
2810745,186523,59854,0,0,0
2810867,17305,1368,0,0,0
2811416,433399,1508,1,4,0
2811829,499195,19534,1,4,0
2813044,206969,1508,1,2,0
2814052,406919,1508,1,0,0
2814223,38929,1368,1,5,1
2814272,366302,51107,0,0,0
2814410,482213,100286,1,2,0
2814716,79185,14067,1,5,0
2815051,484917,1368,0,0,0
2815872,309559,1508,0,0,0
2815996,762387,1368,0,0,0
2817568,119113,136981,1,0,0
2817972,5597,19054,0,0,0
2818089,342139,51600,0,0,0
2818433,111818,1368,0,0,0
2819509,347481,12067,0,0,0
2820264,99177,234721,1,4,0
2820822,278974,1368,0,0,0
2821408,163943,423,0,0,0
2822744,343630,1368,0,0,0
2822855,127185,138530,1,4,1
2822935,182880,19534,1,4,0
2824322,164708,47766,0,0,0
2824378,22276,125691,0,0,0
2824574,829684,1368,0,0,0
2824732,559293,1508,1,4,0
2825143,378049,1508,0,0,0
2825922,282428,423,1,4,0
2826503,346212,1368,0,0,0
2826724,287510,423,1,0,0
2827322,261822,644397,0,0,0
2827751,149137,723051,0,0,0
2828513,263938,286121,0,0,0
2828740,554336,1368,1,4,0
2828764,173861,1368,1,4,0
2828920,327233,1508,0,0,0
2829705,231301,51107,0,0,0
2830262,21048,79727,1,4,0
2830771,60880,100284,0,0,0
2830820,424650,51600,1,5,0
2831909,401021,327517,1,3,0
2832038,211724,1368,0,0,0
2833227,31008,50621,0,0,0
2833481,556295,22460,0,0,0
2835896,422763,372585,1,4,0
2836090,341660,75579,1,5,0
2836110,355463,19054,1,3,1
2836894,127390,168018,1,5,0
2837430,97253,1508,1,5,0
2838068,821025,16204,0,0,0
2838960,176228,39307,0,0,0
2839142,249776,14063,1,1,0
2839337,306545,210784,1,3,0
2839828,192351,396821,0,0,0
2840020,412365,58930,0,0,0
2840150,336835,14067,1,4,0
2840874,142723,1368,0,0,0
2841623,10157,18600,0,0,0
2841985,526011,1368,1,0,0
2842101,238339,19534,1,3,0
2842105,473071,1368,0,0,0
2842194,161824,216987,0,0,0
2842217,327580,702046,0,0,0
2842511,239400,423,1,4,0
2842874,206752,19534,1,4,0
2843385,324510,1508,1,5,0
2843400,5638,14063,1,4,0
2843815,161201,39307,1,2,0
2845437,336137,29399,0,0,0
2845605,311025,1368,0,0,0
2845921,298458,50621,1,3,1
2846524,48240,1240039,1,5,1
2846930,404731,13892,0,0,0
2847231,184435,50621,0,0,0
2847447,87350,359788,1,4,0
2847493,54925,1368,1,4,0
2847838,11392,14812,1,5,1
2848199,855523,423,1,4,0
2848208,263848,423,1,4,0
2848219,388845,1508,1,5,1
2849645,86462,17720,0,0,0
2851045,181669,18600,0,0,0
2853115,25400,39795,0,0,0
2853982,155549,68512,0,0,0
2853995,255203,1368,1,0,0
2854124,235913,1508,0,0,0
2854250,55915,51923,0,0,0
2854677,679037,1368,1,0,0
2856052,243239,1368,1,5,0
2856171,201774,16204,0,0,0
2856207,178149,90091,0,0,0
2856527,64893,12067,0,0,0
2857668,26127,1508,1,5,0
2857744,291609,16204,1,4,0
2857797,44569,423,1,3,0
2858326,39629,423,0,0,0
2858808,694192,24711,1,3,0
2858897,75168,51600,0,0,0
2858903,10518,1368,0,0,0
2858962,416317,36258,0,0,0
2859216,266462,16204,0,0,0
2859383,353832,95670,1,3,0
2859427,243789,39795,0,0,0
2859867,169859,1508,1,5,1
2860347,327529,1368,1,5,0
2860420,95930,58028,0,0,0
2860691,870757,74534,1,3,0
2861132,706357,1368,0,0,0
2861151,124039,3816,1,5,0
2861381,436416,50621,0,0,0
2861671,180347,42527,0,0,0
2861878,35879,1368,1,0,0
2863214,5672,14067,1,0,1
2863452,356451,36475,0,0,0
2863962,25590,816055,1,4,0
2864372,654928,14067,1,5,0
2865394,298202,14063,0,0,0
2866457,493294,58930,1,4,0
2867310,142468,212328,1,4,0
2867617,210394,36258,0,0,0
2867766,229680,1368,0,0,0
2867876,192434,14063,0,0,0
2868802,111331,423,1,3,0
2868836,245096,1508,0,0,0
2869567,392939,19054,0,0,0
2869844,36489,317999,0,0,0
2869852,98458,216987,0,0,0
2869918,59246,264929,1,3,0
2869955,62112,1368,1,4,0
2870047,791832,1368,1,5,0
2871000,57132,1508,1,5,0
2871126,334932,198361,0,0,0
2871415,15352,64482,0,0,0
2871604,217505,29395,1,5,0
2871622,45599,423,1,5,0
2871938,345415,1403,0,0,0
2872998,358517,423,1,5,0
2873393,280550,59854,1,5,0
2873905,311805,36258,1,5,0
2874931,250397,937912,1,4,0
2874940,235417,159296,1,2,0
2875328,272284,36253,1,4,0
2875415,14417,1508,0,0,0
2875444,293140,105077,0,0,0
2875912,209682,37264,0,0,0
2876411,431879,1403,0,0,0
2876506,212134,38116,1,4,0
2876748,308185,1367,1,5,0
2876883,431330,194455,1,5,0
2878242,789333,14067,1,0,0
2879021,148975,100286,1,4,1
2880804,327978,1368,0,0,0
2882751,56439,14063,1,5,0
2883171,319012,59854,0,0,0
2883794,65495,1368,1,4,0
2884356,60135,423,1,3,0
2884928,428944,17720,1,4,0
2885832,48119,1368,0,0,0
2886408,137287,14812,0,0,0
2886838,213459,18805,1,3,0
2887009,276260,144109,1,0,0
2887417,151623,16204,1,3,1
2887808,809423,14063,1,4,0
2888290,78700,14067,1,4,0
2888420,387318,24530,0,0,0
2888425,87211,17125,1,4,0
2888829,54918,117709,0,0,0
2889243,442401,39307,0,0,0
2890767,61396,512910,1,0,1
2890874,192717,16204,0,0,0
2891820,15297,1368,1,5,0
2893082,101899,1508,0,0,0
2893136,380189,159296,0,0,0
2893837,424035,14067,1,2,0
2895263,104065,20059,1,5,0
2895320,416038,287140,0,0,0
2895398,109107,27342,1,3,0
2895686,84013,95670,1,4,0
2896085,206778,21293,1,4,0
2896293,367154,1508,0,0,0
2897042,430536,21293,0,0,0
2897079,275162,1368,0,0,0
2897290,260930,566688,1,4,0
2897811,252012,423,0,0,0
2897867,408260,1368,1,4,0
2898059,358892,1508,1,5,1
2898696,436806,51104,0,0,0
2898896,233718,1368,1,3,0
2899985,70344,15670,0,0,0
2900004,27665,1508,0,0,0
2900943,254736,1368,0,0,0
2901327,335891,423,0,0,0
2902523,102257,853353,0,0,0
2903007,99472,14812,1,4,1
2903127,224720,197269,1,4,0
2903626,112985,1508,0,0,0
2903821,121332,1368,0,0,0
2903824,103089,1368,0,0,0
2904145,200334,15719,0,0,0
2904176,345765,1508,0,0,0
2904627,845148,161719,1,5,0
2904832,326117,1368,0,0,0
2905720,229060,1368,1,4,0
2905873,164125,1368,0,0,0
2906991,751753,19534,1,5,0
2907162,318560,1368,0,0,0
2908100,426741,36258,0,0,0
2908108,218089,1368,0,0,0
2908366,66644,1368,0,0,0
2908445,403829,1367,0,0,0
2909342,159245,1368,1,0,0
2909451,289435,18600,0,0,0
2909561,424087,17720,0,0,0
2910009,288287,1508,0,0,0
2910500,611509,14812,1,0,0
2910583,117785,17720,1,5,0
2910665,436864,14063,0,0,0
2911548,296208,14063,1,4,0
2911571,99760,48002,0,0,0
2911739,438508,1368,1,5,1
2911918,217535,1368,0,0,0
2912572,184603,427303,0,0,0
2913852,143150,1508,0,0,0
2914126,861069,14067,0,0,0
2914249,372396,17720,1,5,0
2914270,365263,1368,1,5,0
2914857,64576,14812,1,4,1
2915046,34720,423,1,5,0
2915366,304651,264929,1,4,0
2916208,418619,34540,0,0,0
2916932,277013,11219,1,5,0
2918049,254233,50621,1,4,0
2918071,139508,1090278,1,3,1
2918938,684251,1368,0,0,0
2920381,657771,14067,1,5,0
2920533,269999,238940,1,3,0
2920919,405166,1368,0,0,0
2920963,142524,106175,1,0,0
2921239,36899,1368,0,0,0
2921451,373646,50621,0,0,0
2922952,416190,1368,0,0,0
2922974,299961,14812,1,0,0
2923368,74018,19534,1,3,0
2923554,318959,1368,0,0,0
2924083,126557,423,1,4,0
2924528,128787,16204,0,0,0
2925142,241106,1368,1,4,0
2925193,438584,894862,1,4,0
2925989,202220,1368,0,0,0
2928107,246600,1368,0,0,0
2928961,423065,19534,1,4,0
2929247,201531,18805,0,0,0
2930280,250044,1508,1,5,0
2930441,204630,15719,0,0,0
2930912,5775,34540,1,0,0
2931257,334835,485290,0,0,0
2932793,423604,103269,1,0,1
2932818,58322,14067,1,2,0
2933038,76536,23055,0,0,0
2933463,326104,159296,0,0,0
2934056,54332,39307,1,3,0
2935570,15065,694516,0,0,0
2935609,442199,19534,1,5,1
2937611,196757,1368,1,5,1
2937898,108157,23012,1,4,0
2937926,320461,1508,1,5,0
2938117,119982,14063,0,0,0
2938218,165856,36258,1,5,1
2939551,162678,14067,1,5,0
2939694,218631,1368,0,0,0
2940565,100950,49830,1,3,0
2940906,255603,100287,1,4,0
2941024,236949,1368,0,0,0
2943351,5798,1368,0,0,0
2943557,141311,687739,0,0,0
2944374,28423,1508,0,0,0
2945453,422391,291463,0,0,0
2945685,262592,105077,1,4,1
2946029,107653,14812,0,0,0
2946667,438713,469104,0,0,0
2947522,233621,113671,1,4,0
2947573,117798,100286,0,0,0
2947709,309681,51104,0,0,0
2948152,564816,28669,1,4,0
2950066,104778,51104,1,2,0
2950657,255539,1368,0,0,0
2950742,65934,14067,1,3,0
2950903,339719,1368,0,0,0
2951644,380452,36258,1,5,0
2951808,118607,13892,0,0,0
2952072,74180,1508,1,5,0
2952989,199376,14812,0,0,0
2953049,116286,1508,0,0,0
2953423,325098,412244,1,5,0
2953836,234801,17720,1,5,0
2953840,339969,423,1,5,0
2953926,483650,346280,0,0,0
2954497,355785,633042,0,0,0
2954955,191463,423,1,3,0
2955290,326499,1368,1,4,0
2956518,331071,15943,0,0,0
2957081,146198,1368,0,0,0
2957309,25872,755065,0,0,0
2957323,74266,1368,1,4,0
2957418,139693,429975,1,3,0
2957566,218891,15719,1,5,0
2957726,43499,1368,0,0,0
2957755,363138,36258,0,0,0
2958372,831942,1368,1,5,0
2958477,39789,37264,0,0,0
2959035,262534,1368,1,4,0
2959394,190065,14812,0,0,0
2960144,108377,39307,1,3,0
2960819,73268,554378,1,3,1
2961118,239929,1368,0,0,0
2961619,129206,423,1,5,0
2961927,254722,197269,1,5,1
2962653,146667,1368,0,0,0
2962745,399918,14067,1,4,0
2963382,354874,14812,1,5,0
2963475,255905,1508,1,5,0
2965745,277135,51923,1,4,0
2966899,431055,1368,0,0,0
2967992,26341,423,0,0,0
2968873,317929,51104,0,0,0
2968947,159742,1368,0,0,0
2969205,46601,1368,1,5,0
2969461,855041,317518,1,5,0
2969914,153222,19534,0,0,0
2970153,250481,1508,1,4,0
2970265,81403,36258,1,5,1
2970383,256971,19534,0,0,0
2971150,126061,113671,0,0,0
2973851,41121,423,1,3,0
2974465,828836,36258,0,0,0
2975122,437553,14812,1,3,0
2975468,251162,37264,0,0,0
2975904,40053,17720,1,4,0
2976096,186649,637971,0,0,0
2976121,711189,17125,1,4,0
2977010,177689,163890,0,0,0
2977137,233557,785231,0,0,0
2977245,162322,48002,0,0,0
2978030,219601,1367,0,0,0
2978679,296626,98246,1,4,0
2978860,228145,6600,1,1,0
2979596,134650,95670,0,0,0
2980135,99909,51607,1,4,1
2980571,30747,423,1,3,0
2981232,107558,1368,0,0,0
2981588,42624,358147,0,0,0
2981663,137407,1368,0,0,0
2981982,397288,423,1,1,0
2982545,22861,1368,1,2,1
2982941,137262,423,1,4,0
2983030,224104,1368,1,4,1
2983054,447737,1368,1,4,0
2983209,216277,38116,1,4,0
2983454,111589,22462,0,0,0
2983558,298057,14067,0,0,0
2983643,75986,34732,0,0,0
2983693,329628,22465,1,5,0
2983698,158687,647156,0,0,0
2984297,161314,423,0,0,0
2984663,337378,17125,1,3,0
2984667,319517,289243,0,0,0
2984835,225737,14812,0,0,0
2985440,642140,1368,0,0,0
2985628,105701,17125,1,4,0
2985699,123685,1508,0,0,0
2985908,221070,36253,1,4,0
2986551,621469,14812,1,3,0
2987107,406524,17720,1,4,0
2987309,226179,18805,0,0,0
2987704,347920,105716,1,5,0
2987834,442344,37264,0,0,0
2988612,5887,1368,0,0,0
2988681,344511,423,0,0,0
2989212,235302,19054,1,5,0
2989657,454140,159296,1,3,0
2990456,192949,1368,0,0,0
2990717,457839,14067,0,0,0
2991399,442058,103269,1,5,1
2992269,714629,14067,0,0,0
2992747,193995,68512,0,0,0
2992935,274426,1508,0,0,0
2993106,123282,4364,0,0,0
2994154,253104,51600,1,5,0
2994501,195464,1443035,0,0,0
2994540,410425,14812,0,0,0
2994593,361703,1368,0,0,0
2994803,679620,18805,1,5,0
2995113,355964,16204,0,0,0
2995437,143589,14063,1,4,0
2996346,372503,100287,1,5,0
2996704,40486,17720,1,4,1
2996793,116075,51600,1,3,1
2997320,308990,1508,1,0,0
2997444,232879,6600,0,0,0
2997681,119032,79727,0,0,0
2997805,436915,14063,1,2,0
2998501,158150,755065,0,0,0
2998754,169640,37264,0,0,0
2999857,50357,11219,0,0,0
2999912,420546,423,1,3,0
3000068,648506,19534,0,0,0
3000862,849940,1368,1,4,0
3000874,128238,51923,0,0,0
3001786,199568,39795,0,0,0
3002243,124787,14067,1,3,0
3002511,413897,14063,1,3,0
3002876,228693,19534,0,0,0
3003282,14593,298236,0,0,0
3003411,292323,1368,0,0,0
3003593,369037,264929,0,0,0
3006362,255376,238840,0,0,0
3006449,132536,50621,0,0,0
3006547,274587,16204,0,0,0
3006983,204655,14812,0,0,0
3007039,779077,18600,1,5,0
3007348,267591,1508,1,5,0
3008000,306997,14067,0,0,0
3008012,39615,14067,1,3,0
3008019,16224,1508,1,0,1
3008579,142094,23012,1,0,0
3009070,577872,18805,0,0,0
3009492,571890,22462,1,5,0
3010595,417278,51104,0,0,0
3011418,306507,18600,0,0,0
3011821,258068,51104,0,0,0
3013621,143981,1925448,1,5,1
3014330,93734,942442,1,5,0
3014734,617908,423,1,4,0
3014891,602936,14067,1,0,0
3015220,55960,16204,0,0,0
3015891,252345,37264,1,5,0
3015990,184833,423,1,3,0
3016270,72244,14812,1,3,0
3016871,362302,111532,0,0,0
3017003,192957,1508,1,5,1
3017438,540048,3816,1,5,0
3017718,426602,14067,1,1,0
3018860,74932,62399,0,0,0
3019136,237043,820474,1,4,0
3019815,376365,1508,0,0,0
3020209,297309,1508,0,0,0
3020356,162206,439938,0,0,0
3020629,64545,103844,1,4,1
3021019,247613,100284,0,0,0
3022246,78960,1508,0,0,0
3022253,235758,16204,0,0,0
3022457,341032,16204,0,0,0
3023055,241920,1368,0,0,0
3023985,153884,43451,0,0,0
3025196,640370,17720,1,4,0
3026554,40741,106175,1,3,0
3026559,53720,14067,1,0,0
3026564,100270,37264,0,0,0
3027203,237993,423,1,3,0
3027679,786364,14067,1,5,0
3027718,247920,1368,1,4,0
3028651,283471,307630,0,0,1
3028907,117492,18600,1,4,0
3029097,248051,562690,1,0,0
3030708,401771,535229,0,0,0
3032710,52806,23055,0,0,0
3032797,489007,19534,1,5,0
3033002,199605,1368,0,0,0
3033722,350637,47081,0,0,0
3034665,5990,29399,0,0,0
3035122,218853,11219,1,3,0
3035284,325801,116231,0,0,0
3035411,723522,1368,0,0,0
3035927,5993,39307,0,0,0
3037073,155905,1508,0,0,0
3037439,768481,1368,0,0,0
3038584,806832,1508,1,0,0
3038832,527191,14067,1,3,0
3039623,521924,14067,1,5,0
3040079,126555,100287,0,0,0
3040446,254631,99984,1,4,0
3040801,344967,51107,0,0,0
3041346,103839,1368,0,0,0
3041585,603187,1368,1,5,0
3041589,106104,19534,1,3,0
3041637,92221,1508,1,5,0
3042328,408068,1368,1,5,0
3042348,188106,212326,0,0,0
3042706,171272,59854,0,0,0
3042762,31514,39307,1,5,0
3045188,182348,1368,1,4,0
3045298,183205,113671,1,2,0
3045391,6014,62399,0,0,0
3047124,189648,18805,0,0,0
3047455,350023,18600,1,4,0
3048111,222107,1508,0,0,0
3048160,740305,21293,0,0,0
3048488,447553,14067,1,5,0
3049149,59629,14067,1,4,0
3049446,277608,1368,0,0,0
3049949,620745,13892,0,0,0
3050052,40107,212326,1,4,1
3050525,64926,14067,0,0,0
3051519,355641,1368,1,4,0
3052225,320514,216543,0,0,0
3052329,385525,100287,1,4,0
3052392,417304,1190600,0,0,0
3052599,10707,14063,1,5,0
3053132,36819,423,1,5,1
3054836,435616,423,1,4,0
3055326,114340,47766,0,0,0
3055554,201296,1508,0,0,0
3055643,175196,1368,0,0,0
3056244,360952,14067,0,0,0
3056555,268290,19534,1,2,0
3058026,108649,19534,0,0,0
3058328,117134,1368,1,5,0
3058935,416942,75644,1,4,1
3060324,168696,1951043,1,2,0
3061146,171436,137154,0,0,0
3061890,124991,51104,0,0,0
3062263,428723,29395,0,0,0
3062282,398422,1368,0,0,0
3062721,188030,105077,0,0,0
3063187,438606,15719,1,4,0
3063557,72653,49254,1,2,1
3063558,168476,423,1,5,0
3063617,348575,453228,0,0,0
3063861,122526,106175,0,0,0
3064238,71942,14063,1,4,0
3064517,74003,14063,1,5,0
3065047,212435,423,1,3,0
3066601,12201,55463,0,0,0
3066785,417909,1368,1,4,0
3066933,410104,1508,1,0,0
3066966,385523,42527,0,0,0
3067051,563791,14067,1,4,0
3069020,374782,750454,0,0,0
3069453,94610,12067,0,0,0
3070339,391993,18805,0,0,0
3071061,256652,17720,1,5,0
3071566,44346,423,1,4,0
3072087,206254,39798,0,0,0
3072924,299524,17720,0,0,0
3072978,713183,1368,1,3,1
3073785,294473,1508,0,0,0
3074564,320052,1368,1,4,1
3076902,404347,19534,1,4,0
3077558,417364,39307,1,4,0
3077805,143123,243804,0,0,0
3077977,111439,14812,0,0,0
3078144,416065,19054,1,4,0
3078156,351360,22465,1,3,0
3078492,280418,14067,0,0,0
3078643,462941,1368,1,4,0
3079134,83474,14812,0,0,0
3079369,84244,1508,0,0,0
3080301,538360,36253,1,4,0
3080591,6065,1368,1,3,0
3081200,191184,1368,1,3,0
3082716,124386,17720,1,5,0
3082848,192033,1368,1,0,0
3084328,56529,28669,1,5,0
3084558,191831,1368,1,4,0
3084579,82023,47620,1,4,0
3085446,763696,1368,0,0,0
3085909,865082,1368,1,0,0
3086426,293738,1508,1,5,0
3086938,195354,19534,1,2,0
3088003,29403,1508,1,3,0
3088299,244318,17720,1,3,1
3089219,358941,36258,0,0,0
3089467,269986,14063,0,0,0
3090004,234763,33003,1,5,1
3090089,119212,117707,0,0,0
3091107,197719,14067,1,3,0
3091632,437453,18805,1,4,1
3092396,321494,1368,1,3,0
3093263,74594,1368,1,5,0
3093432,381843,144204,0,0,0
3094485,105106,42527,0,0,0
3094599,332451,50621,0,0,0
3094820,349489,15719,0,0,0
3094876,153326,18805,0,0,0
3094959,59418,212326,1,3,1
3095921,172725,423,1,3,0
3095942,161748,161395,0,0,0
3096462,346704,198361,1,5,0
3096823,415881,1368,1,5,1
3097338,442463,1508,0,0,0
3097444,73989,39795,0,0,0
3097455,311162,22462,0,0,0
3097678,260923,401991,1,5,0
3097880,259559,1368,0,0,0
3097929,257032,36258,0,0,0
3098073,216759,423,0,0,0
3098376,270586,14812,1,5,0
3098381,38314,39795,0,0,0
3099190,393383,47620,1,5,0
3099842,336939,22460,1,4,0
3101377,436904,62399,1,3,0
3101437,127697,1508,1,5,0
3101487,6100,38424,0,0,0
3101844,181775,14812,0,0,0
3102577,111534,15943,1,3,0
3102687,237999,1508,0,0,0
3102980,287334,264929,1,5,0
3104410,267609,37264,0,0,0
3105322,168790,11219,0,0,0
3105858,201726,15943,1,3,0
3106613,366084,1368,1,4,0
3107123,251390,51104,1,5,1
3108038,199683,1508,1,0,0
3108121,6100,4422,0,0,0
3109302,430062,1508,1,5,0
3110020,183007,47763,1,1,1
3110419,378142,22465,1,2,0
3110543,189717,212326,1,5,1
3111061,374909,37264,0,0,0
3111065,13309,19534,1,0,1
3111559,72751,16204,1,3,0
3111667,784512,1368,1,5,0
3111702,141060,1368,0,0,0
3112811,151076,50621,0,0,0
3112876,532149,1508,0,0,0
3112904,374785,23012,0,0,0
3114773,661474,1368,1,0,0
3115302,138307,839006,1,4,0
3115362,188017,1368,1,2,1
3115392,209421,103269,0,0,0
3116211,144497,14812,1,5,0
3117322,775220,14067,1,5,0
3118037,235373,423,1,4,0
3118759,44154,19534,0,0,0
3118778,72217,423,1,4,1
3119294,431607,68512,0,0,0
3120211,74895,868867,0,0,0
3120394,683629,3816,0,0,0
3120796,292369,1368,1,4,0
3121092,166827,1368,0,0,0
3121514,172113,19534,1,4,0
3121859,17197,1368,1,5,0
3123141,173301,444490,0,0,0
3123259,133269,14063,0,0,0
3123762,206778,137153,0,0,0
3124808,70319,773232,0,0,0
3125604,228077,29395,0,0,0
3126074,33364,17125,1,3,0
3126246,267324,11219,0,0,0
3126285,425227,51607,0,0,0
3126639,111996,1368,0,0,0
3126731,22123,1368,1,4,0
3126908,203474,161513,0,0,0
3126984,286469,36253,0,0,0
3127251,308657,354751,0,0,0
3127537,437041,332270,1,2,0
3127548,134544,1508,0,0,0
3128268,297421,1368,1,5,0
3128527,100751,24711,1,5,0
3129050,354397,1368,0,0,0
3129354,344648,249508,0,0,0
3129375,206835,19534,1,4,0
3129506,234505,51923,1,2,0
3129711,37853,1368,1,4,0
3129868,209889,691657,0,0,0
3130518,24004,57526,0,0,0
3130741,162887,51104,0,0,0
3131177,315525,43451,0,0,0
3131592,410328,291463,0,0,0
3133220,293154,34540,0,0,0
3133502,313025,19534,1,5,0
3133572,676008,19054,0,0,0
3134373,289725,51100,0,0,0
3134792,376710,423,1,5,0
3134951,248842,39795,0,0,0
3135620,237909,29399,0,0,0
3136616,364343,488644,0,0,0
3136727,338618,123729,0,0,0
3137329,336855,47620,1,4,0
3137412,572898,14067,1,5,0
